Review_Body,NaiveBayes_UWBR_predictions,NaiveBayes_UWBR_probabilities,roberta_UWBR_predictions,roberta_UWBR_probabilities,electra_UWBR_predictions,electra_UWBR_probabilities,skolkovo_UWBR_predictions,skolkovo_UWBR_probabilities,Date,Helper column,Quarter,Quarter Portion
"honestly one of my favorite professors ever. There was not a ton of classwork but what we did have was very challenging intellectually. He was one of the most helpful, fun, and intellectually stimulating professors i have ever had. TAKE HIS CLASSES!",1,0.956116511,0,0.538290441,0,0.499170244,0,0.992629528,6/15/2013,166,Spring,Quarter End
"Not going to lie, Professor Gairola scared the crap out of me when I first met him, but he is actually one of the most genuine professors I have worked with. The best thing about him is definitely his passion for teaching and the topics in which he teaches. I have learned the most in his classes than any other class thus far. Nothing bad to say!",0,0.984396352,0,0.538298249,1,0.617305517,1,0.944940925,6/14/2013,165,Spring,Quarter End
I love Gairola!! One of the best professors I've ever had! He cares about the success of his students and adjusts his assignments to the needs of the students!! I would take any of his classes now!,0,0.98404691,0,0.538296878,0,0.500170588,0,0.992961109,6/14/2013,165,Spring,Quarter End
"I thoroughly LOVED his Bollywood class! At the beginning of the quarter I didn’t know the difference between Muslims and Hindus, and I didn’t even know who Sikhs were. Now my family is sick of hearing about Bollywood since it’s all I talk about! I've been able to show my family&others I interact with a different perspective of India&its people.",1,0.942836963,0,0.538289428,0,0.528827786,0,0.983904362,6/14/2013,165,Spring,Quarter End
Really interesting and challenging class. Prof. Gairola does a great job holding engaging and creative classes and discussions. I really enjoyed taking this class.,0,0.991851241,0,0.538291514,0,0.498732388,0,0.99313134,6/13/2013,164,Spring,Quarter End
"Rahul is a chill teacher that really encourages students to engage during class; most of your grade is on participation. Very interesting insight on many ""taboo"" topics! He is open to hear all types of ideas, and he presents his opinions as opinions instead of fact which I find to be helpful. Overall great  class! Take this teacher!",0,0.985756268,0,0.538291812,0,0.501640499,0,0.993454099,6/13/2013,164,Spring,Quarter End
Great and interesting material presented by a teacher who is clearly excited about the material and care about whether his students learn or not.  He is pretty meticulous about writing and will give you a lot of critical feed back.,0,0.985251903,0,0.538291276,0,0.498715609,0,0.993258715,3/31/2013,90,Spring,Quarter Beginning
"Rahul makes research writing fun and combines texts that include film, novels, documentaries, and short stories.  He made himself available to us in class, office hours, one on one meetings, and even email exchanges on weekends.  The work is very challenging and he expects a lot, but I really liked that.",0,0.987418611,0,0.538291812,0,0.498686194,0,0.993219078,3/29/2013,88,Spring,Quarter Beginning
Very helpful professor! He will tear your writing to bits but then help you to refine your process until you are a confident writer.,0,0.985137416,0,0.538289368,0,0.503839672,1,0.96886754,3/26/2013,85,Spring,Quarter Beginning
This class was great. I feel as though I accomplished a lot thanks to Rahul. I plan on taking other of his courses in the future.,1,0.944694122,0,0.538291752,0,0.499272108,0,0.992922783,3/26/2013,85,Spring,Quarter Beginning
"This class gives me a different perspective in reading and writing. This is a fun, interesting, and entertaining class. The class assignments are reasonable. Dr. Gairola are great to work with, very helpful. Did his best and gave me many opportunities to improve my reading and my writing skills. Most importantly, he graded on the effort of my work.",0,0.994951948,0,0.538291931,0,0.499105275,0,0.993135214,3/25/2013,84,Spring,Quarter End
Easy to get along with and very helpful with all questions and concerns. Very good in helping me with issues on essays and other work in the class. He was very clear with all directions on all assignments. Easy to work with and if you do your work and follow directions the class is very interesting and enjoyable.,0,0.992402163,0,0.538291454,0,0.498427242,0,0.99289602,3/25/2013,84,Spring,Quarter End
Dr. Gairola's courses are not easy but well worth the time. He will work with you in and outside of the class room until all your questions are answered and sincerely cares about the success of his students. If you read the required texts and demonstrate a high effort you will do well.,0,0.993701206,0,0.538291097,0,0.49937126,0,0.993388057,3/25/2013,84,Spring,Quarter End
"Dr. Gariola comes across as really smart and intimidating but knows how to make class super exciting.  He mos def knows his stuff, and he knows how to explain it in interesting ways. Some novels like My Year of Meats, were hard to follow and boring sometimes, but he connected the stories to the real world we live in. I will take him again!",0,0.989431932,0,0.538289309,0,0.500869334,0,0.991558909,3/25/2013,84,Spring,Quarter End
"Great class and great professor.  The material was not easy, but Rahul is skilled at teaching hard texts and explaining them clearly.  I look forward to taking more classes with him because he is exciting and seems to know how to connect with students.",0,0.981218749,0,0.538290501,0,0.498297125,0,0.993139803,2/4/2013,35,Winter,Midterm
"Awesome class and interesting professor who seems to really know and live and breath the topic of ethnic American novels.  At first he seems too intense, but once you gety moving into the texts and research, you the hang of it.  It was cool how he integrated the Presidential Election into our class discussions about rhetorical argument",0,0.993625282,0,0.538293362,0,0.498845041,0,0.993110418,12/6/2012,341,Autumn,Quarter End
"At first you think he is a student but he's just a regular joe who has a lot to say.  At first i was thinking this will be another boring writing class, but he makes you interested in materials that you would never normally be into.  He seems cool and smart, and cute too.  i can tell he was hard on people who didn't do their work...",0,0.989475614,0,0.53828907,0,0.498344153,0,0.987664759,12/4/2012,339,Autumn,Quarter End
"I think his novels were really interesting and that he has some really fascinating things to say.  I have never thought about the things he introduced to us either.  I have heard that he can be hard but my experience of him was that he will give you as much help as you ask for.  Great guy too, we're facebook friends now.",0,0.992435213,0,0.538290441,0,0.498893321,0,0.99344784,11/22/2012,327,Autumn,Midterm
"Gairola is not an easy teacher, and he announces that he does not give out 4.0s.  But he had been highly recommended to me by other CHID and English students.  We read novels and watched films that I had never heard about.  And so I thought a lot about so many things I never would have thought about either.  This makes him scary but phenomenal!!",1,0.97346832,0,0.538289845,0,0.500640273,0,0.98710537,1/20/2012,20,Winter,Quarter Beginning
I'm glad I took a class with Rahul. He can make  his lectures all about himself but at least it's interesting! He doesn't assign as much work as other TAs did in chid but he did want you to engage in his conversations. I got a 3.8 but i consider that awesome since apparently he doesn't give 4.0's!,1,0.933460842,0,0.538289964,0,0.499016076,0,0.992858529,11/9/2009,313,Autumn,Quarter Beginning
I learned a lot through Rahul's quiz section in my diversity class. Yeah he might have been wrapped up in himself but his stories really got people's attention and changed our perspectives somewhat. I'm glad I took this class with him. :),1,0.956448421,0,0.538290501,0,0.498414189,0,0.993215621,6/29/2009,180,Summer,Quarter Beginning
"He judges not based on your effort or what you believe, ultimately he bases your grade on how well you compromise your work to fit his beliefs and what he cares about. He is always talking about himself, is ALWAYS late to class claiming he got ""lost"", and he is ultimately useless as a TA. When you talk in class, he ignores you and talks to others!",0,0.976830535,0,0.538290322,1,0.617860496,1,0.89022094,9/4/2008,248,Summer,Quarter End
"Fantastic prof. I've found Gairola to be engaged with his students, knowledgeable and down to earth. He's a great motivator and sets expectations high to make people work. Few profs are as knowledgeable regarding post-colonial/race relation issues as he is...so if you're interested in social justice or inequality don't miss him!",0,0.993668647,0,0.538290262,0,0.498934984,0,0.991773188,2/12/2008,43,Winter,Midterm
"Wanna-be educator.Completely self-absorbed.All topics devolve back to him.Doesn't give 4.0s,probably cuz he never got one.More concerned with grammar than content,yet his e-mails are ripe with misspellings.Gave no syllabus, & assigns writings by e-mail the day before they are due. The class was about diversity, yet he's the most elitist snob evah.",1,0.926505795,0,0.538291097,0,0.54312104,1,0.89661181,7/6/2007,187,Summer,Quarter Beginning
"Professor Childs is both well-versed and enthusiastic regarding the material. I encourage anyone who takes her class to ask questions about her international, and unexpectedly lively experiences as an academic. 

At the college level, class conversation faces liberal restraints and all students evidently possess great respect for their instructor.",0,0.981740501,0,0.538291037,0,0.498598635,0,0.993260562,5/30/2022,150,Spring,Quarter End
"Professor Childs was so friendly and bubbly. This class required a lot of reading, but the novels were interesting and grades were based on a group presentation, midterm essay, a fun final project, and participation. She is very flexible and always willing to help! Good class to take as elective.",0,0.993443117,0,0.538291991,0,0.500305355,0,0.993507504,3/17/2015,76,Winter,Quarter End
"She is amazing professor. Helpful, forgiving, nice and really caresknows about the things that she teaches. Very good professor",1,0.97139607,0,0.53829819,0,0.500726879,0,0.993169427,2/23/2015,54,Winter,Quarter End
She's the nicest professor I've had in a long time and the class introduced me to books and films I would have enjoyed on my own time. She's flexible and funny and her class was the highlight of my day!,0,0.990388617,0,0.538292468,0,0.498609364,0,0.993223429,2/22/2015,53,Winter,Quarter End
She is the best teacher I've had so far. Cares a ton about whether each student learns. Alters assignments if we express concerns about the work-load. VERY fair grader and great daily discussions about truly interesting topics.,0,0.985657988,0,0.538291156,0,0.497916549,0,0.993297994,3/14/2013,73,Winter,Quarter End
